vehicle_type,level_of_loading,incline,mean_speed,t_amb,consumption
EZ10,0,0.02,12.115,10,0.385
EZ10,0,0.02,12.115,12,0.345
EZ10,0,0.02,12.115,14,0.308
EZ10,0,0.02,12.115,16,0.344
EZ10,0,0.02,12.115,18,0.307
EZ10,0,0.02,12.115,20,0.274
EZ10,0,0.02,12.115,22,0.289
EZ10,0,0.02,12.115,24,0.278
EZ10,0,0.02,12.115,26,0.277
EZ10,0,0.02,12.115,28,0.288
EZ10,0,0.02,12.115,30,0.302
EZ10,0,0.02,12.115,32,0.281
EZ10,0,0.02,17.957,-16,0.744
EZ10,0,0.02,17.957,-14,0.703
EZ10,0,0.02,17.957,-12,0.662
EZ10,0,0.02,17.957,-10,0.623
EZ10,0,0.02,17.957,-8,0.585
EZ10,0,0.02,17.957,-6,0.549
EZ10,0,0.02,17.957,-4,0.547
EZ10,0,0.02,17.957,-2,0.512
EZ10,0,0.02,17.957,0,0.478
EZ10,0,0.02,17.957,2,0.476
EZ10,0,0.02,17.957,4,0.444
EZ10,0,0.02,17.957,6,0.414
EZ10,0,0.02,17.957,8,0.384
EZ10,0,0.02,17.957,10,0.356
EZ10,0,0.02,17.957,12,0.33
EZ10,0,0.02,17.957,14,0.305
EZ10,0,0.02,17.957,16,0.328
EZ10,0,0.02,17.957,18,0.303
EZ10,0,0.02,17.957,20,0.282
EZ10,0,0.02,17.957,22,0.291
EZ10,0,0.02,17.957,24,0.283
EZ10,0,0.02,17.957,26,0.282
EZ10,0,0.02,17.957,28,0.289
EZ10,0,0.02,17.957,30,0.298
EZ10,0,0.02,17.957,32,0.284
EZ10,0,0.02,25.184,-16,0.549
EZ10,0,0.02,25.184,-14,0.527
EZ10,0,0.02,25.184,-12,0.506
EZ10,0,0.02,25.184,-10,0.485
EZ10,0,0.02,25.184,-8,0.464
EZ10,0,0.02,25.184,-6,0.444
EZ10,0,0.02,25.184,-4,0.443
EZ10,0,0.02,25.184,-2,0.423
EZ10,0,0.02,25.184,2,0.403
EZ10,0,0.02,25.184,0,0.404
EZ10,0,0.02,25.184,4,0.385
EZ10,0,0.02,25.184,6,0.367
EZ10,0,0.02,25.184,8,0.349
EZ10,0,0.02,25.184,10,0.332
EZ10,0,0.02,25.184,12,0.316
EZ10,0,0.02,25.184,14,0.3
EZ10,0,0.02,25.184,16,0.314
EZ10,0,0.02,25.184,18,0.298
EZ10,0,0.02,25.184,20,0.283
EZ10,0,0.02,25.184,22,0.29
EZ10,0,0.02,25.184,24,0.284
EZ10,0,0.02,25.184,26,0.283
EZ10,0,0.03,2.626,-16,14.425
EZ10,0,0.02,25.184,28,0.287
EZ10,0,0.03,2.626,-14,12.934
EZ10,0,0.02,25.184,30,0.292
EZ10,0,0.03,2.626,-12,11.517
EZ10,0,0.03,2.626,-10,10.174
EZ10,0,0.02,25.184,32,0.283
EZ10,0,0.03,2.626,-8,8.905
EZ10,0,0.03,2.626,-6,7.709
EZ10,0,0.03,2.626,-4,7.641
EZ10,0,0.03,2.626,-2,6.531
EZ10,0,0.03,2.626,0,5.495
EZ10,0,0.03,2.626,2,5.45
EZ10,0,0.03,2.626,4,4.498
EZ10,0,0.03,2.626,6,3.622
EZ10,0,0.03,2.626,8,2.826
EZ10,0,0.03,2.626,10,2.113
EZ10,0,0.03,2.626,12,1.494
EZ10,0,0.03,2.626,14,0.982
EZ10,0,0.03,2.626,16,1.48
EZ10,0,0.03,2.626,18,0.977
EZ10,0,0.03,2.626,20,0.628
EZ10,0,0.03,2.626,22,0.775
EZ10,0,0.03,2.626,24,0.665
EZ10,0,0.03,2.626,26,0.664
EZ10,0,0.03,2.626,28,0.794
EZ10,0,0.03,2.626,30,0.996
EZ10,0,0.03,2.626,32,0.717
EZ10,0,0.03,12.115,-16,1.027
EZ10,0,0.03,12.115,-12,0.896
EZ10,0,0.03,12.115,-14,0.961
EZ10,0,0.03,12.115,-10,0.834
EZ10,0,0.03,12.115,-8,0.775
EZ10,0,0.03,12.115,-6,0.717
EZ10,0,0.03,12.115,-2,0.659
EZ10,0,0.03,12.115,-4,0.714
EZ10,0,0.03,12.115,2,0.604
EZ10,0,0.03,12.115,0,0.606
EZ10,0,0.03,12.115,4,0.554
EZ10,0,0.03,12.115,6,0.506
EZ10,0,0.03,12.115,10,0.417
EZ10,0,0.03,12.115,8,0.46
EZ10,0,0.03,12.115,12,0.377
EZ10,0,0.03,12.115,14,0.34
EZ10,0,0.03,12.115,16,0.376
EZ10,0,0.03,12.115,18,0.339
EZ10,0,0.03,12.115,20,0.306
EZ10,0,0.03,12.115,24,0.31
EZ10,0,0.03,12.115,26,0.309
EZ10,0,0.03,12.115,22,0.321
EZ10,0,0.03,12.115,28,0.32
EZ10,0,0.03,12.115,30,0.334
EZ10,0,0.03,12.115,32,0.313
EZ10,0,0.03,17.957,-16,0.777
EZ10,0,0.03,17.957,-12,0.695
EZ10,0,0.03,17.957,-14,0.736
EZ10,0,0.03,17.957,-10,0.656
EZ10,0,0.03,17.957,-8,0.619
EZ10,0,0.03,17.957,-6,0.582
EZ10,0,0.03,17.957,-4,0.58
EZ10,0,0.03,17.957,-2,0.545
EZ10,0,0.03,17.957,0,0.511
EZ10,0,0.03,17.957,2,0.51
EZ10,0,0.03,17.957,4,0.478
EZ10,0,0.03,17.957,6,0.447
EZ10,0,0.03,17.957,12,0.363
EZ10,0,0.03,17.957,8,0.417
EZ10,0,0.03,17.957,10,0.389
EZ10,0,0.03,17.957,14,0.338
EZ10,0,0.03,17.957,16,0.361
EZ10,0,0.03,17.957,18,0.337
EZ10,0,0.03,17.957,20,0.315
EZ10,0,0.03,17.957,22,0.324
EZ10,0,0.03,17.957,24,0.316
EZ10,0,0.03,17.957,26,0.316
EZ10,0,0.03,17.957,28,0.322
EZ10,0,0.03,17.957,30,0.331
EZ10,0,0.03,17.957,32,0.317
EZ10,0,0.03,25.184,-12,0.54
EZ10,0,0.03,25.184,-14,0.561
EZ10,0,0.03,25.184,-16,0.583
EZ10,0,0.03,25.184,-10,0.519
EZ10,0,0.03,25.184,-8,0.498
EZ10,0,0.03,25.184,-6,0.478
EZ10,0,0.03,25.184,-2,0.457
EZ10,0,0.03,25.184,0,0.438
EZ10,0,0.03,25.184,-4,0.477
EZ10,0,0.03,25.184,2,0.437
EZ10,0,0.03,25.184,4,0.418
EZ10,0,0.03,25.184,6,0.4
EZ10,0,0.03,25.184,10,0.366
EZ10,0,0.03,25.184,8,0.383
EZ10,0,0.03,25.184,12,0.35
EZ10,0,0.03,25.184,14,0.334
EZ10,0,0.03,25.184,16,0.348
EZ10,0,0.03,25.184,18,0.332
EZ10,0,0.03,25.184,20,0.317
EZ10,0,0.03,25.184,22,0.323
EZ10,0,0.03,25.184,24,0.317
EZ10,0,0.03,25.184,26,0.317
EZ10,0,0.04,2.626,-16,14.458
EZ10,0,0.04,2.626,-14,12.966
EZ10,0,0.03,25.184,28,0.32
EZ10,0,0.04,2.626,-12,11.549
EZ10,0,0.03,25.184,30,0.326
EZ10,0,0.04,2.626,-10,10.207
EZ10,0,0.03,25.184,32,0.317
EZ10,0,0.04,2.626,-8,8.937
EZ10,0,0.04,2.626,-6,7.742
EZ10,0,0.04,2.626,-4,7.674
EZ10,0,0.04,2.626,-2,6.564
EZ10,0,0.04,2.626,0,5.527
EZ10,0,0.04,2.626,2,5.482
EZ10,0,0.04,2.626,4,4.53
EZ10,0,0.04,2.626,6,3.655
EZ10,0,0.04,2.626,8,2.858
EZ10,0,0.04,2.626,10,2.146
EZ10,0,0.04,2.626,12,1.526
EZ10,0,0.04,2.626,14,1.015
EZ10,0,0.04,2.626,16,1.513
EZ10,0,0.04,2.626,18,1.01
EZ10,0,0.04,2.626,20,0.661
EZ10,0,0.04,2.626,22,0.807
EZ10,0,0.04,2.626,28,0.827
EZ10,0,0.04,2.626,26,0.697
EZ10,0,0.04,2.626,24,0.697
EZ10,0,0.04,2.626,30,1.029
EZ10,0,0.04,2.626,32,0.75
EZ10,0,0.04,12.115,-16,1.059
EZ10,0,0.04,12.115,-14,0.993
EZ10,0,0.04,12.115,-12,0.929
EZ10,0,0.04,12.115,-8,0.807
EZ10,0,0.04,12.115,-10,0.867
EZ10,0,0.04,12.115,-6,0.749
EZ10,0,0.04,12.115,-4,0.746
EZ10,0,0.04,12.115,0,0.638
EZ10,0,0.04,12.115,-2,0.691
EZ10,0,0.04,12.115,4,0.586
EZ10,0,0.04,12.115,2,0.636
EZ10,0,0.04,12.115,6,0.538
EZ10,0,0.04,12.115,8,0.493
EZ10,0,0.04,12.115,10,0.45
EZ10,0,0.04,12.115,12,0.409
EZ10,0,0.04,12.115,16,0.408
EZ10,0,0.04,12.115,14,0.372
EZ10,0,0.04,12.115,18,0.371
EZ10,0,0.04,12.115,20,0.339
EZ10,0,0.04,12.115,24,0.342
EZ10,0,0.04,12.115,22,0.354
EZ10,0,0.04,12.115,30,0.366
EZ10,0,0.04,12.115,26,0.342
EZ10,0,0.04,12.115,28,0.352
EZ10,0,0.04,12.115,32,0.345
EZ10,0,0.04,17.957,-14,0.769
EZ10,0,0.04,17.957,-12,0.729
EZ10,0,0.04,17.957,-16,0.811
EZ10,0,0.04,17.957,-8,0.652
EZ10,0,0.04,17.957,-10,0.69
EZ10,0,0.04,17.957,-6,0.616
EZ10,0,0.04,17.957,-4,0.613
EZ10,0,0.04,17.957,-2,0.579
EZ10,0,0.04,17.957,0,0.545
EZ10,0,0.04,17.957,2,0.543
EZ10,0,0.04,17.957,4,0.511
EZ10,0,0.04,17.957,8,0.451
EZ10,0,0.04,17.957,6,0.48
EZ10,0,0.04,17.957,10,0.423
EZ10,0,0.04,17.957,14,0.371
EZ10,0,0.04,17.957,12,0.396
EZ10,0,0.04,17.957,16,0.394
EZ10,0,0.04,17.957,18,0.37
EZ10,0,0.04,17.957,20,0.348
EZ10,0,0.04,17.957,22,0.358
EZ10,0,0.04,17.957,26,0.349
EZ10,0,0.04,17.957,24,0.349
EZ10,0,0.04,17.957,28,0.355
EZ10,0,0.04,17.957,30,0.364
EZ10,0,0.04,17.957,32,0.35
EZ10,0,0.04,25.184,-16,0.618
EZ10,0,0.04,25.184,-14,0.596
EZ10,0,0.04,25.184,-10,0.553
EZ10,0,0.04,25.184,-12,0.574
EZ10,0,0.04,25.184,-8,0.533
EZ10,0,0.04,25.184,-6,0.513
EZ10,0,0.04,25.184,-4,0.511
EZ10,0,0.04,25.184,2,0.471
EZ10,0,0.04,25.184,-2,0.491
EZ10,0,0.04,25.184,0,0.472
EZ10,0,0.04,25.184,4,0.453
EZ10,0,0.04,25.184,6,0.435
EZ10,0,0.04,25.184,8,0.417
EZ10,0,0.04,25.184,12,0.384
EZ10,0,0.04,25.184,14,0.368
EZ10,0,0.04,25.184,10,0.4
EZ10,0,0.04,25.184,16,0.382
EZ10,0,0.04,25.184,18,0.366
EZ10,0,0.04,25.184,20,0.351
EZ10,0,0.04,25.184,22,0.357
EZ10,0,0.04,25.184,24,0.352
EZ10,0,0.04,25.184,26,0.351
EZ10,0.25,-0.04,2.626,-16,14.19
EZ10,0.25,-0.04,2.626,-14,12.699
EZ10,0.25,-0.04,2.626,-12,11.282
EZ10,0,0.04,25.184,28,0.355
EZ10,0,0.04,25.184,30,0.36
EZ10,0.25,-0.04,2.626,-10,9.939
EZ10,0,0.04,25.184,32,0.351
EZ10,0.25,-0.04,2.626,-8,8.67
EZ10,0.25,-0.04,2.626,-6,7.474
EZ10,0.25,-0.04,2.626,-4,7.406
EZ10,0.25,-0.04,2.626,0,5.26
EZ10,0.25,-0.04,2.626,-2,6.296
EZ10,0.25,-0.04,2.626,2,5.215
EZ10,0.25,-0.04,2.626,4,4.263
EZ10,0.25,-0.04,2.626,6,3.387
EZ10,0.25,-0.04,2.626,8,2.591
EZ10,0.25,-0.04,2.626,10,1.878
EZ10,0.25,-0.04,2.626,12,1.259
EZ10,0.25,-0.04,2.626,14,0.748
EZ10,0.25,-0.04,2.626,16,1.245
EZ10,0.25,-0.04,2.626,18,0.742
EZ10,0.25,-0.04,2.626,20,0.513
EZ10,0.25,-0.04,2.626,22,0.54
EZ10,0.25,-0.04,2.626,24,0.552
EZ10,0.25,-0.04,2.626,26,0.551
EZ10,0.25,-0.04,2.626,28,0.686
EZ10,0.25,-0.04,2.626,30,0.892
EZ10,0.25,-0.04,2.626,32,0.606
EZ10,0.25,-0.04,12.115,-16,0.78
EZ10,0.25,-0.04,12.115,-14,0.714
EZ10,0.25,-0.04,12.115,-10,0.587
EZ10,0.25,-0.04,12.115,-12,0.649
EZ10,0.25,-0.04,12.115,-8,0.528
EZ10,0.25,-0.04,12.115,-6,0.47
EZ10,0.25,-0.04,12.115,-2,0.412
EZ10,0.25,-0.04,12.115,-4,0.467
EZ10,0.25,-0.04,12.115,2,0.358
EZ10,0.25,-0.04,12.115,0,0.36
EZ10,0.25,-0.04,12.115,4,0.307
EZ10,0.25,-0.04,12.115,6,0.26
EZ10,0.25,-0.04,12.115,10,0.171
EZ10,0.25,-0.04,12.115,8,0.214
EZ10,0.25,-0.04,12.115,12,0.131
EZ10,0.25,-0.04,12.115,14,0.094
EZ10,0.25,-0.04,12.115,16,0.13
EZ10,0.25,-0.04,12.115,18,0.093
EZ10,0.25,-0.04,12.115,20,0.086
EZ10,0.25,-0.04,12.115,24,0.09
EZ10,0.25,-0.04,12.115,26,0.09
EZ10,0.25,-0.04,12.115,30,0.117
EZ10,0.25,-0.04,12.115,22,0.083
EZ10,0.25,-0.04,12.115,28,0.101
EZ10,0.25,-0.04,12.115,32,0.094
EZ10,0.25,-0.04,17.957,-16,0.523
EZ10,0.25,-0.04,17.957,-14,0.481
EZ10,0.25,-0.04,17.957,-12,0.441
EZ10,0.25,-0.04,17.957,-10,0.402
EZ10,0.25,-0.04,17.957,-8,0.364
EZ10,0.25,-0.04,17.957,-6,0.328
EZ10,0.25,-0.04,17.957,-4,0.325
EZ10,0.25,-0.04,17.957,-2,0.291
EZ10,0.25,-0.04,17.957,0,0.257
EZ10,0.25,-0.04,17.957,2,0.255
EZ10,0.25,-0.04,17.957,6,0.192
EZ10,0.25,-0.04,17.957,4,0.223
EZ10,0.25,-0.04,17.957,8,0.163
EZ10,0.25,-0.04,17.957,10,0.135
EZ10,0.25,-0.04,17.957,12,0.108
EZ10,0.25,-0.04,17.957,14,0.084
EZ10,0.25,-0.04,17.957,18,0.082
EZ10,0.25,-0.04,17.957,16,0.107
EZ10,0.25,-0.04,17.957,20,0.078
EZ10,0.25,-0.04,17.957,22,0.075
EZ10,0.25,-0.04,17.957,24,0.08
EZ10,0.25,-0.04,17.957,28,0.086
EZ10,0.25,-0.04,17.957,30,0.096
EZ10,0.25,-0.04,17.957,26,0.079
EZ10,0.25,-0.04,17.957,32,0.081
EZ10,0.25,-0.04,25.184,-16,0.328
EZ10,0.25,-0.04,25.184,-14,0.307
EZ10,0.25,-0.04,25.184,-12,0.285
EZ10,0.25,-0.04,25.184,-10,0.264
EZ10,0.25,-0.04,25.184,-8,0.244
EZ10,0.25,-0.04,25.184,-6,0.224
EZ10,0.25,-0.04,25.184,-4,0.222
EZ10,0.25,-0.04,25.184,-2,0.203
EZ10,0.25,-0.04,25.184,2,0.182
EZ10,0.25,-0.04,25.184,4,0.164
EZ10,0.25,-0.04,25.184,0,0.184
EZ10,0.25,-0.04,25.184,6,0.146
EZ10,0.25,-0.04,25.184,8,0.129
EZ10,0.25,-0.04,25.184,10,0.112
EZ10,0.25,-0.04,25.184,12,0.095
EZ10,0.25,-0.04,25.184,14,0.079
EZ10,0.25,-0.04,25.184,16,0.093
EZ10,0.25,-0.04,25.184,18,0.078
EZ10,0.25,-0.04,25.184,20,0.075
EZ10,0.25,-0.04,25.184,22,0.073
EZ10,0.25,-0.04,25.184,24,0.076
EZ10,0.25,-0.04,25.184,26,0.075
EZ10,0.25,-0.04,25.184,28,0.08
EZ10,0.25,-0.03,2.626,-16,14.195
EZ10,0.25,-0.03,2.626,-14,12.704
EZ10,0.25,-0.04,25.184,30,0.085
EZ10,0.25,-0.03,2.626,-12,11.287
EZ10,0.25,-0.03,2.626,-10,9.944
EZ10,0.25,-0.04,25.184,32,0.075
EZ10,0.25,-0.03,2.626,-8,8.675
EZ10,0.25,-0.03,2.626,-6,7.479
EZ10,0.25,-0.03,2.626,-4,7.411
EZ10,0.25,-0.03,2.626,-2,6.301
EZ10,0.25,-0.03,2.626,0,5.265
EZ10,0.25,-0.03,2.626,4,4.268
EZ10,0.25,-0.03,2.626,2,5.219
EZ10,0.25,-0.03,2.626,6,3.392
EZ10,0.25,-0.03,2.626,10,1.883
EZ10,0.25,-0.03,2.626,8,2.596
EZ10,0.25,-0.03,2.626,12,1.264
EZ10,0.25,-0.03,2.626,14,0.752
EZ10,0.25,-0.03,2.626,16,1.25
EZ10,0.25,-0.03,2.626,18,0.747
EZ10,0.25,-0.03,2.626,20,0.518
EZ10,0.25,-0.03,2.626,22,0.545
EZ10,0.25,-0.03,2.626,24,0.556
EZ10,0.25,-0.03,2.626,28,0.69
EZ10,0.25,-0.03,2.626,26,0.556
EZ10,0.25,-0.03,2.626,30,0.897
EZ10,0.25,-0.03,2.626,32,0.611
EZ10,0.25,-0.03,12.115,-16,0.812
EZ10,0.25,-0.03,12.115,-14,0.746
EZ10,0.25,-0.03,12.115,-12,0.682
EZ10,0.25,-0.03,12.115,-10,0.62
EZ10,0.25,-0.03,12.115,-8,0.56
EZ10,0.25,-0.03,12.115,-6,0.502
EZ10,0.25,-0.03,12.115,-4,0.499
EZ10,0.25,-0.03,12.115,-2,0.444
EZ10,0.25,-0.03,12.115,0,0.392
EZ10,0.25,-0.03,12.115,4,0.34
EZ10,0.25,-0.03,12.115,2,0.39
EZ10,0.25,-0.03,12.115,6,0.292
EZ10,0.25,-0.03,12.115,8,0.246
EZ10,0.25,-0.03,12.115,10,0.203
EZ10,0.25,-0.03,12.115,12,0.163
EZ10,0.25,-0.03,12.115,16,0.162
EZ10,0.25,-0.03,12.115,14,0.126
EZ10,0.25,-0.03,12.115,18,0.125
EZ10,0.25,-0.03,12.115,20,0.118
EZ10,0.25,-0.03,12.115,24,0.122
EZ10,0.25,-0.03,12.115,22,0.114
EZ10,0.25,-0.03,12.115,26,0.122
EZ10,0.25,-0.03,12.115,30,0.148
EZ10,0.25,-0.03,12.115,28,0.133
EZ10,0.25,-0.03,12.115,32,0.126
EZ10,0.25,-0.03,17.957,-16,0.56
EZ10,0.25,-0.03,17.957,-12,0.478
EZ10,0.25,-0.03,17.957,-14,0.518
EZ10,0.25,-0.03,17.957,-8,0.401
EZ10,0.25,-0.03,17.957,-10,0.439
EZ10,0.25,-0.03,17.957,-6,0.365
EZ10,0.25,-0.03,17.957,-4,0.362
EZ10,0.25,-0.03,17.957,-2,0.327
EZ10,0.25,-0.03,17.957,0,0.294
EZ10,0.25,-0.03,17.957,2,0.292
EZ10,0.25,-0.03,17.957,4,0.26
EZ10,0.25,-0.03,17.957,6,0.229
EZ10,0.25,-0.03,17.957,8,0.2
EZ10,0.25,-0.03,17.957,10,0.172
EZ10,0.25,-0.03,17.957,12,0.145
EZ10,0.25,-0.03,17.957,14,0.12
EZ10,0.25,-0.03,17.957,16,0.143
EZ10,0.25,-0.03,17.957,18,0.119
EZ10,0.25,-0.03,17.957,20,0.115
EZ10,0.25,-0.03,17.957,22,0.112
EZ10,0.25,-0.03,17.957,28,0.123
EZ10,0.25,-0.03,17.957,24,0.116
EZ10,0.25,-0.03,17.957,26,0.116
EZ10,0.25,-0.03,17.957,30,0.132
EZ10,0.25,-0.03,17.957,32,0.117
EZ10,0.25,-0.03,25.184,-16,0.366
EZ10,0.25,-0.03,25.184,-12,0.323
EZ10,0.25,-0.03,25.184,-14,0.344
EZ10,0.25,-0.03,25.184,-10,0.302
EZ10,0.25,-0.03,25.184,-8,0.281
EZ10,0.25,-0.03,25.184,-6,0.261
EZ10,0.25,-0.03,25.184,-4,0.26
EZ10,0.25,-0.03,25.184,-2,0.24
EZ10,0.25,-0.03,25.184,0,0.221
EZ10,0.25,-0.03,25.184,2,0.22
EZ10,0.25,-0.03,25.184,4,0.201
EZ10,0.25,-0.03,25.184,6,0.183
EZ10,0.25,-0.03,25.184,8,0.166
EZ10,0.25,-0.03,25.184,10,0.149
EZ10,0.25,-0.03,25.184,12,0.133
EZ10,0.25,-0.03,25.184,14,0.117
EZ10,0.25,-0.03,25.184,16,0.131
EZ10,0.25,-0.03,25.184,18,0.115
EZ10,0.25,-0.03,25.184,22,0.11
EZ10,0.25,-0.03,25.184,20,0.113
EZ10,0.25,-0.03,25.184,24,0.113
EZ10,0.25,-0.03,25.184,26,0.113
EZ10,0.25,-0.03,25.184,28,0.117
EZ10,0.25,-0.02,2.626,-16,14.2
EZ10,0.25,-0.02,2.626,-14,12.708
EZ10,0.25,-0.03,25.184,30,0.123
EZ10,0.25,-0.02,2.626,-12,11.291
EZ10,0.25,-0.02,2.626,-10,9.948
EZ10,0.25,-0.02,2.626,-8,8.679
EZ10,0.25,-0.02,2.626,-6,7.484
EZ10,0.25,-0.03,25.184,32,0.113
EZ10,0.25,-0.02,2.626,-4,7.415
EZ10,0.25,-0.02,2.626,-2,6.306
EZ10,0.25,-0.02,2.626,0,5.269
EZ10,0.25,-0.02,2.626,2,5.224
EZ10,0.25,-0.02,2.626,4,4.272
EZ10,0.25,-0.02,2.626,6,3.397
EZ10,0.25,-0.02,2.626,10,1.888
EZ10,0.25,-0.02,2.626,8,2.6
EZ10,0.25,-0.02,2.626,12,1.268
EZ10,0.25,-0.02,2.626,14,0.757
EZ10,0.25,-0.02,2.626,16,1.255
EZ10,0.25,-0.02,2.626,18,0.752
EZ10,0.25,-0.02,2.626,22,0.549
EZ10,0.25,-0.02,2.626,20,0.523
EZ10,0.25,-0.02,2.626,24,0.561
EZ10,0.25,-0.02,2.626,26,0.561
EZ10,0.25,-0.02,2.626,28,0.695
EZ10,0.25,-0.02,2.626,30,0.901
EZ10,0.25,-0.02,2.626,32,0.615
EZ10,0.25,-0.02,12.115,-16,0.846
EZ10,0.25,-0.02,12.115,-14,0.78
EZ10,0.25,-0.02,12.115,-10,0.654
EZ10,0.25,-0.02,12.115,-12,0.716
EZ10,0.25,-0.02,12.115,-8,0.594
EZ10,0.25,-0.02,12.115,-6,0.536
EZ10,0.25,-0.02,12.115,-4,0.533
EZ10,0.25,-0.02,12.115,-2,0.478
EZ10,0.25,-0.02,12.115,0,0.425
EZ10,0.25,-0.02,12.115,2,0.423
EZ10,0.25,-0.02,12.115,6,0.325
EZ10,0.25,-0.02,12.115,4,0.373
EZ10,0.25,-0.02,12.115,10,0.237
EZ10,0.25,-0.02,12.115,8,0.28
EZ10,0.25,-0.02,12.115,14,0.159
EZ10,0.25,-0.02,12.115,12,0.196
EZ10,0.25,-0.02,12.115,16,0.195
EZ10,0.25,-0.02,12.115,18,0.158
EZ10,0.25,-0.02,12.115,22,0.148
EZ10,0.25,-0.02,12.115,24,0.155
EZ10,0.25,-0.02,12.115,20,0.152
EZ10,0.25,-0.02,12.115,26,0.155
EZ10,0.25,-0.02,12.115,28,0.166
EZ10,0.25,-0.02,12.115,30,0.182
EZ10,0.25,-0.02,12.115,32,0.159
EZ10,0.25,-0.02,17.957,-16,0.597
EZ10,0.25,-0.02,17.957,-12,0.515
EZ10,0.25,-0.02,17.957,-14,0.555
EZ10,0.25,-0.02,17.957,-10,0.476
EZ10,0.25,-0.02,17.957,-8,0.438
EZ10,0.25,-0.02,17.957,-6,0.402
EZ10,0.25,-0.02,17.957,-2,0.365
EZ10,0.25,-0.02,17.957,-4,0.399
EZ10,0.25,-0.02,17.957,0,0.331
EZ10,0.25,-0.02,17.957,2,0.329
EZ10,0.25,-0.02,17.957,4,0.297
EZ10,0.25,-0.02,17.957,8,0.237
EZ10,0.25,-0.02,17.957,6,0.266
EZ10,0.25,-0.02,17.957,10,0.209
EZ10,0.25,-0.02,17.957,12,0.182
EZ10,0.25,-0.02,17.957,14,0.158
EZ10,0.25,-0.02,17.957,16,0.181
EZ10,0.25,-0.02,17.957,18,0.156
EZ10,0.25,-0.02,17.957,22,0.149
EZ10,0.25,-0.02,17.957,20,0.152
EZ10,0.25,-0.02,17.957,24,0.153
EZ10,0.25,-0.02,17.957,28,0.16
EZ10,0.25,-0.02,17.957,26,0.153
EZ10,0.25,-0.02,17.957,30,0.17
EZ10,0.25,-0.02,25.184,-16,0.404
EZ10,0.25,-0.02,17.957,32,0.155
EZ10,0.25,-0.02,25.184,-12,0.36
EZ10,0.25,-0.02,25.184,-14,0.382
EZ10,0.25,-0.02,25.184,-10,0.339
EZ10,0.25,-0.02,25.184,-6,0.299
EZ10,0.25,-0.02,25.184,-8,0.319
EZ10,0.25,-0.02,25.184,-4,0.297
EZ10,0.25,-0.02,25.184,0,0.259
EZ10,0.25,-0.02,25.184,-2,0.278
EZ10,0.25,-0.02,25.184,2,0.258
EZ10,0.25,-0.02,25.184,4,0.239
EZ10,0.25,-0.02,25.184,6,0.221
EZ10,0.25,-0.02,25.184,8,0.204
EZ10,0.25,-0.02,25.184,10,0.187
EZ10,0.25,-0.02,25.184,12,0.17
EZ10,0.25,-0.02,25.184,14,0.155
EZ10,0.25,-0.02,25.184,16,0.169
EZ10,0.25,-0.02,25.184,18,0.153
EZ10,0.25,-0.02,25.184,20,0.151
EZ10,0.25,-0.02,25.184,22,0.148
EZ10,0.25,-0.02,25.184,24,0.151
EZ10,0.25,-0.02,25.184,26,0.15
EZ10,0.25,-0.01,2.626,-16,14.207
EZ10,0.25,-0.01,2.626,-14,12.715
EZ10,0.25,-0.01,2.626,-12,11.298
EZ10,0.25,-0.02,25.184,28,0.155
EZ10,0.25,-0.01,2.626,-10,9.955
EZ10,0.25,-0.02,25.184,32,0.15
EZ10,0.25,-0.02,25.184,30,0.16
EZ10,0.25,-0.01,2.626,-8,8.686
EZ10,0.25,-0.01,2.626,-6,7.491
EZ10,0.25,-0.01,2.626,-4,7.422
EZ10,0.25,-0.01,2.626,-2,6.312
EZ10,0.25,-0.01,2.626,0,5.276
EZ10,0.25,-0.01,2.626,2,5.231
EZ10,0.25,-0.01,2.626,4,4.279
EZ10,0.25,-0.01,2.626,6,3.403
EZ10,0.25,-0.01,2.626,8,2.607
EZ10,0.25,-0.01,2.626,10,1.895
EZ10,0.25,-0.01,2.626,12,1.275
EZ10,0.25,-0.01,2.626,16,1.261
EZ10,0.25,-0.01,2.626,14,0.764
EZ10,0.25,-0.01,2.626,18,0.758
EZ10,0.25,-0.01,2.626,20,0.529
EZ10,0.25,-0.01,2.626,22,0.556
EZ10,0.25,-0.01,2.626,24,0.568
EZ10,0.25,-0.01,2.626,26,0.567
EZ10,0.25,-0.01,2.626,28,0.702
EZ10,0.25,-0.01,2.626,30,0.908
EZ10,0.25,-0.01,2.626,32,0.622
EZ10,0.25,-0.01,12.115,-16,0.883
EZ10,0.25,-0.01,12.115,-14,0.816
EZ10,0.25,-0.01,12.115,-12,0.752
EZ10,0.25,-0.01,12.115,-10,0.69
EZ10,0.25,-0.01,12.115,-8,0.63
EZ10,0.25,-0.01,12.115,-6,0.572
EZ10,0.25,-0.01,12.115,-2,0.515
EZ10,0.25,-0.01,12.115,-4,0.57
EZ10,0.25,-0.01,12.115,0,0.462
EZ10,0.25,-0.01,12.115,4,0.41
EZ10,0.25,-0.01,12.115,2,0.46
EZ10,0.25,-0.01,12.115,6,0.362
EZ10,0.25,-0.01,12.115,8,0.316
EZ10,0.25,-0.01,12.115,10,0.273
EZ10,0.25,-0.01,12.115,12,0.233
EZ10,0.25,-0.01,12.115,14,0.195
EZ10,0.25,-0.01,12.115,16,0.231
EZ10,0.25,-0.01,12.115,18,0.194
EZ10,0.25,-0.01,12.115,20,0.188
